rollTimeSum:26172 awardDistance:["23903"]
rollTimeSum:Wiii6696467 awardDistance:["1022250"]
rollTimeSum:Wiii6872013 awardDistance:["159906"]
rollTimeSum:Wiii7008573 awardDistance:["124298"]
rollTimeSum:Wiii7307726 awardDistance:["272619"]
rollTimeSum:Wiii7456513 awardDistance:["135524"]
rollTimeSum:Wiii7726548 awardDistance:["245589"]
rollTimeSum:Wiii7954723 awardDistance:["208018"]
rollTimeSum:Wiii8295441 awardDistance:["310466"]
rollTimeSum:Wiii8445225 awardDistance:["136259"]
rollTimeSum:Wiiii2007206 awardDistance:["3243215"]
rollTimeSum:Wiiii2758630 awardDistance:["684404"]
rollTimeSum:Wiiii4561443 awardDistance:["1641554"]
rollTimeSum:Wiiii5073317 awardDistance:["466120"]
rollTimeSum:Wiiii5437833 awardDistance:["331728"]
rollTimeSum:Wiiii6038475 awardDistance:["547023"]
rollTimeSum:Wiiii6888703 awardDistance:["774267"]
rollTimeSum:Wiiii7611613 awardDistance:["658098"]
rollTimeSum:Wiiii7858153 awardDistance:["224341"]
rollTimeSum:Wiiii8882388 awardDistance:["932798"]
rollTimeSum:Wiiii9202165 awardDistance:["291330"]
rollTimeSum:Wiiii9629549 awardDistance:["388837"]
rollTimeSum:Wiiiii247373 awardDistance:["562583"]
rollTimeSum:Wiiiii585771 awardDistance:["308286"]
rollTimeSum:Wiiiii1448611 awardDistance:["785866"]
rollTimeSum:Wiiiii2118588 awardDistance:["609928"]
rollTimeSum:Wiiiii3346006 awardDistance:["1118054"]
rollTimeSum:Wiiiii4033453 awardDistance:["625726"]
rollTimeSum:Wiiiii5447278 awardDistance:["1287968"]
rollTimeSum:Wiiiii5555302 awardDistance:["98460"]
rollTimeSum:Wiiiii6064481 awardDistance:["463815"]
rollTimeSum:Wiiiii6079584 awardDistance:["13732"]
rollTimeSum:Wiiiii6115224 awardDistance:["32436"]
rollTimeSum:Wiiiii6536519 awardDistance:["383940"]
rollTimeSum:Wiiiii6993161 awardDistance:["415723"]
rollTimeSum:Wiiiii7092818 awardDistance:["90900"]
rollTimeSum:Wiiiii7540520 awardDistance:["407632"]
rollTimeSum:Wiiiiii959335 awardDistance:["3112893"]
rollTimeSum:Wiiiiii2195893 awardDistance:["1125721"]
rollTimeSum:Wiiiiii4687819 awardDistance:["2269357"]
rollTimeSum:Wiiiiii4918634 awardDistance:["210429"]
rollTimeSum:Wiiiiii5377906 awardDistance:["418096"]
rollTimeSum:Wiiiiii5429516 awardDistance:["46948"]
rollTimeSum:Wiiiiii5471229 awardDistance:["37978"]
rollTimeSum:Wiiiiii5596444 awardDistance:["113912"]
rollTimeSum:Wiiiiii6167792 awardDistance:["520159"]
rollTimeSum:Wiiiiii6577963 awardDistance:["374040"]
rollTimeSum:Wiiiiii6581791 awardDistance:["3489"]
rollTimeSum:Wiiiiii7678579 awardDistance:["998747"]
rollTimeSum:Wiiiiii9121914 awardDistance:["1314493"]
rollTimeSum:Wiiiiiii21415 awardDistance:["819536"]
rollTimeSum:Wiiiiiii1247090 awardDistance:["1115879"]
rollTimeSum:Wiiiiiii2297439 awardDistance:["956398"]
rollTimeSum:Wiiiiiii2836884 awardDistance:["491178"]
rollTimeSum:Wiiiiiii3333885 awardDistance:["452654"]
rollTimeSum:Wiiiiiii4766114 awardDistance:["1304117"]
rollTimeSum:Wiiiiiii5868158 awardDistance:["1003171"]
rollTimeSum:Wiiiiiii6003605 awardDistance:["123106"]
rollTimeSum:Wiiiiiii6828051 awardDistance:["750765"]
rollTimeSum:Wiiiiiii7535635 awardDistance:["644277"]
rollTimeSum:Wiiiiiii8246502 awardDistance:["647149"]
rollTimeSum:Wiiiiiii8980592 awardDistance:["668567"]
rollTimeSum:Wiiiiiii9174276 awardDistance:["176398"]
rollTimeSum:Wiiiiiii9929253 awardDistance:["687459"]
rollTimeSum:Wiiiiiiii789028 awardDistance:["782959"]
rollTimeSum:Wiiiiiiii1989088 awardDistance:["1092809"]
rollTimeSum:Wiiiiiiii2529799 awardDistance:["492457"]
rollTimeSum:Wiiiiiiii3008040 awardDistance:["435697"]
rollTimeSum:Wiiiiiiii3195153 awardDistance:["170017"]
rollTimeSum:Wiiiiiiii5414859 awardDistance:["2021391"]
rollTimeSum:Wiiiiiiii6120194 awardDistance:["642364"]
rollTimeSum:Wiiiiiiii6441436 awardDistance:["292458"]
rollTimeSum:Wiiiiiiii7699890 awardDistance:["1145961"]
rollTimeSum:Wiiiiiiii8799662 awardDistance:["1001567"]
rollTimeSum:Wiiiiiiii9192747 awardDistance:["358259"]
rollTimeSum:Wiiiiiiii9493678 awardDistance:["274085"]
rollTimeSum:Wiiiiiiiii252660 awardDistance:["690792"]
rollTimeSum:Wiiiiiiiii744966 awardDistance:["448154"]
rollTimeSum:Wiiiiiiiii1451240 awardDistance:["643120"]
rollTimeSum:Wiiiiiiiii3434926 awardDistance:["1806252"]
rollTimeSum:Wiiiiiiiii3580669 awardDistance:["132848"]
rollTimeSum:Wiiiiiiiii4556469 awardDistance:["888918"]
